Tiempo (horas),Temperatura_Salon_1 (C),Potencia_Salon_1 (W),Temperatura_Salon_2 (C),Potencia_Salon_2 (W),Temperatura_Salon_3 (C),Potencia_Salon_3 (W),Temperatura_Salon_4 (C),Potencia_Salon_4 (W)
0.6946946946946947,21.81041849031418,1856.8189733137676,20.833375394268472,1598.35222066267,19.859002968766255,1487.8409653557085,18.856029867286843,1256.9878406678545
0.6956956956956957,21.811814046065734,1857.7088221680035,20.83397825014351,1598.4798937332453,19.859895705476927,1487.2650172902504,18.857908361836166,1256.5462668085013
0.6966966966966968,21.81323930507459,1858.5901419888255,20.8345900405114,1598.623300259517,19.860759678787577,1486.6971635921561,18.859748650392802,1256.089394159502
0.6976976976976977,21.8146935615741,1859.461835435655,20.83521136430567,1598.78207193503,19.861595612494416,1486.1380552864211,18.861550284303796,1255.6180373428942
0.6986986986986987,21.81617606904354,1860.322829881696,20.835842792299037,1598.9558257131466,19.862404249619402,1485.5883239350715,18.863312863605433,1255.1330204700869
0.6996996996996997,21.817686041707137,1861.1720786722067,20.836484866772114,1599.144164432177,19.863186351260197,1485.0485810855234,18.86503603701156,1254.6351758100932
0.7007007007007008,21.819222656073773,1862.0085623366767,20.837138101220003,1599.3466774470062,19.863942695432,1484.5194177510457,18.866719501831383,1254.1253424652705
0.7017017017017017,21.8207850525149,1862.8312897531296,20.837802980096598,1599.5629412666892,19.864674075902787,1484.001403923341,18.868363003817922,1253.6043650568395
0.7027027027027026,21.82237233687819,1863.6392992628648,20.838479958596423,1599.7925201975063,19.86538130102335,1483.4950881172376,18.869966336948387,1253.0730924223917
0.7037037037037037,21.823983582134264,1864.4316597340433,20.839169462473738,1600.0349669909835,19.866065192553698,1483.0009969474572,18.871529343137777,1252.5323763275164
0.7047047047047047,21.825617830053943,1865.2074715726073,20.839871887898695,1600.2898234963918,19.866726584487125,1482.5196347374035,18.87305191188721,1251.9830701935978
0.7057057057057057,21.8272740929133,1865.965867679129,20.840587601350265,1600.556621317241,19.867366321873487,1482.0514831598816,18.874533979868485,1251.4260278437478
0.7067067067067068,21.82895135523232,1866.7060143501178,20.84131693954505,1600.834882471423,19.867985259641692,1481.5970009097796,18.87597553045382,1250.8621022686793
0.7077077077077077,21.830648575528393,1867.4271121227296,20.84206020940336,1601.1241200544005,19.86858426142485,1481.1566234084703,18.877376593177594,1250.2921444143997
0.7087087087087087,21.832364687991845,1868.1283965641653,20.84281768808199,1601.42383890331,19.86916419843471,1480.7307625378403,18.878737243056637,1249.7170019946846
0.7097097097097098,21.834098604068974,1868.8091390079549,20.84358962309351,1601.7335362596004,19.86972594843238,1480.319806400927,18.880057599768254,1249.1375183315179
0.7107107107107107,21.835849214922796,1869.4686472134802,20.84437623209463,1602.0527024456728,19.87027039417085,1479.9241191282022,18.881337827508524,1248.5545312126453
0.7117117117117117,21.837615392883354,1870.1062659748106,20.84517770316111,1602.3808215355612,19.870798422455838,1479.5440407069923,18.88257813390897,1247.9688717826364
0.7127127127127127,21.83939599327038,1870.7213776686822,20.845994194928075,1602.7173720263447,19.871310923000575,1479.1798868416695,18.883778769224325,1247.3813634633038
0.7137137137137137,21.84118985622162,1871.3134027411134,20.846825836763916,1603.0618275098182,19.871808787290195,1478.831948844368,18.884940025471455,1246.7928209046993
0.7147147147147147,21.842995808523913,1871.8818001322918,20.84767272897738,1603.4136573439393,19.872292907456885,1478.5004935559668,18.886062235521532,1246.2040489678025
0.7157157157157158,21.84481266544427,1872.426067639463,20.848534943057224,1603.77232732356,19.87276417516706,1478.1857632970557,18.88714577214757,1245.6158417399215
0.7167167167167168,21.846639232558186,1872.945742217712,20.849412521943982,1604.1373003499527,19.873223480521613,1477.887975848596,18.888191047029522,1245.0289815837396
0.7177177177177178,21.848474307572374,1873.4404002186125,20.85030548033321,1604.508037098618,19.873671710970495,1477.6073244619515,18.889198509719147,1244.4442382208183
